refArea,EndDate,Currency,Item Code,StartDate,Value,Observation URI,references,Month,publisher,Year,Item,dataset
http://dbpedia.org/resource/Lebanon,2/28/2014,Lebanese Pound,LCU,2/1/2014,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2014,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2015,Lebanese Pound,LCU,2/1/2015,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2015,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/2016,Lebanese Pound,LCU,2/1/2016,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2016,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2017,Lebanese Pound,LCU,2/1/2017,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2017,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2018,Lebanese Pound,LCU,2/1/2018,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2018,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2019,Lebanese Pound,LCU,2/1/2019,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2019,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/29/2020,Lebanese Pound,LCU,2/1/2020,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2020,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2021,Lebanese Pound,LCU,2/1/2021,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2021,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2022,Lebanese Pound,LCU,2/1/2022,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2022,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,2/28/2023,Lebanese Pound,LCU,2/1/2023,1.50E+04,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-February-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,February,Food and Agriculture Organization,2023,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1970,Lebanese Pound,LCU,1/1/1970,3.27E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1970,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1970,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1971,Lebanese Pound,LCU,1/1/1971,3.25E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1971,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1971,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1972,Lebanese Pound,LCU,1/1/1972,3.14E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1972,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1972,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1973,Lebanese Pound,LCU,1/1/1973,3.02E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1973,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1973,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1974,Lebanese Pound,LCU,1/1/1974,2.49E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1974,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1974,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1975,Lebanese Pound,LCU,1/1/1975,2.34E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1975,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1975,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1976,Lebanese Pound,LCU,1/1/1976,2.44E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1976,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1976,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1977,Lebanese Pound,LCU,1/1/1977,3.00E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1977,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1977,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1978,Lebanese Pound,LCU,1/1/1978,2.99E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1978,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1978,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1979,Lebanese Pound,LCU,1/1/1979,3.06E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1979,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1979,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1980,Lebanese Pound,LCU,1/1/1980,3.27E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1980,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1980,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1981,Lebanese Pound,LCU,1/1/1981,3.75E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1981,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1981,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1982,Lebanese Pound,LCU,1/1/1982,4.70E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1982,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1982,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1983,Lebanese Pound,LCU,1/1/1983,3.84E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1983,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1983,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1984,Lebanese Pound,LCU,1/1/1984,5.68E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1984,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1984,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1985,Lebanese Pound,LCU,1/1/1985,1.02E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1985,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1985,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1986,Lebanese Pound,LCU,1/1/1986,2.02E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1986,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1986,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1987,Lebanese Pound,LCU,1/1/1987,8.50E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1987,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1987,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1988,Lebanese Pound,LCU,1/1/1988,4.66E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1988,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1988,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1989,Lebanese Pound,LCU,1/1/1989,5.30E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1989,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1989,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1990,Lebanese Pound,LCU,1/1/1990,5.45E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1990,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1990,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1991,Lebanese Pound,LCU,1/1/1991,9.74E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1991,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1991,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1992,Lebanese Pound,LCU,1/1/1992,8.79E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1992,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1992,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1993,Lebanese Pound,LCU,1/1/1993,1.83E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1993,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1993,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1994,Lebanese Pound,LCU,1/1/1994,1.71E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1994,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1994,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1995,Lebanese Pound,LCU,1/1/1995,1.64E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1995,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1995,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1996,Lebanese Pound,LCU,1/1/1996,1.59E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1996,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1996,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1997,Lebanese Pound,LCU,1/1/1997,1.55E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1997,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1997,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1998,Lebanese Pound,LCU,1/1/1998,1.53E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1998,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1998,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/1999,Lebanese Pound,LCU,1/1/1999,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-1999,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,1999,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/2000,Lebanese Pound,LCU,1/1/2000,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,2000,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/2001,Lebanese Pound,LCU,1/1/2001,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,2001,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/2002,Lebanese Pound,LCU,1/1/2002,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,2002,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,1/31/2003,Lebanese Pound,LCU,1/1/2003,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-January-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,January,Food and Agriculture Organization,2003,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
